username,followers,following,posts,verified,bio,profile_pic,username_length,username_digits,ratio,fake
user3750,3228,2761,362,1,0,1,8,4,1.17,0
user3751,7234,3925,177,1,1,0,8,4,1.84,0
user3752,7349,892,102,0,1,1,8,4,8.24,0
user3753,6502,1569,223,0,0,0,8,4,4.14,0
user3754,6249,4675,174,0,1,0,8,4,1.34,0
user3755,6883,1685,166,1,0,0,8,4,4.08,0
user3756,2424,3809,135,0,0,1,8,4,0.64,0
user3757,1315,4418,439,1,0,1,8,4,0.3,0
user3758,9460,550,396,1,1,1,8,4,17.2,0
user3759,4271,237,97,0,1,1,8,4,18.02,0
user3760,82,4424,152,0,1,1,8,4,0.02,0
user3761,2555,2829,368,0,0,0,8,4,0.9,0
user3762,9243,544,52,0,0,1,8,4,16.99,0
user3763,2833,2578,40,1,0,0,8,4,1.1,0
user3764,4701,2363,390,0,1,0,8,4,1.99,0
user3765,2287,2319,432,0,1,0,8,4,0.99,0
user3766,5453,1484,106,0,0,1,8,4,3.67,0
user3767,8311,2904,143,0,1,1,8,4,2.86,0
user3768,1168,3716,75,1,0,0,8,4,0.31,0
user3769,9013,3421,398,0,1,1,8,4,2.63,0
user3770,4944,3914,263,1,0,0,8,4,1.26,0
user3771,1061,1530,0,1,1,1,8,4,0.69,0
user3772,3488,2227,441,0,1,0,8,4,1.57,0
user3773,6796,2704,188,0,1,0,8,4,2.51,0
user3774,8388,4233,122,1,1,0,8,4,1.98,0
user3775,1541,697,217,0,1,1,8,4,2.21,0
user3776,9492,3379,200,1,0,0,8,4,2.81,0
user3777,3202,1167,97,0,1,0,8,4,2.74,0
user3778,9314,2066,179,0,0,0,8,4,4.51,0
user3779,7466,671,478,1,0,1,8,4,11.13,0
user3780,1749,2568,279,1,0,0,8,4,0.68,0
user3781,6755,2773,231,0,0,0,8,4,2.44,0
user3782,6000,2441,397,1,0,1,8,4,2.46,0
user3783,3593,3468,347,1,0,0,8,4,1.04,0
user3784,8860,4615,97,1,1,0,8,4,1.92,0
user3785,1461,1537,422,0,0,0,8,4,0.95,0
user3786,1475,4025,257,0,1,1,8,4,0.37,0
user3787,8332,3868,64,0,0,1,8,4,2.15,0
user3788,1904,4881,373,1,0,0,8,4,0.39,0
user3789,2006,4770,80,1,0,0,8,4,0.42,0
user3790,8025,1791,66,1,1,1,8,4,4.48,0
user3791,9803,1975,469,1,1,0,8,4,4.96,0
user3792,5686,3844,331,1,1,1,8,4,1.48,0
user3793,3386,483,404,1,1,0,8,4,7.01,0
user3794,8286,4900,477,0,1,1,8,4,1.69,0
user3795,7853,2705,350,1,1,1,8,4,2.9,0
user3796,2419,2060,352,1,1,0,8,4,1.17,0
user3797,4529,4780,245,0,1,1,8,4,0.95,0
user3798,7489,3122,388,1,0,0,8,4,2.4,0
user3799,8887,4200,312,0,0,1,8,4,2.12,0
user3800,5294,3052,169,1,0,0,8,4,1.73,0
user3801,1969,935,413,1,0,0,8,4,2.11,0
user3802,9067,3506,194,1,1,1,8,4,2.59,0
user3803,5759,4594,204,0,1,1,8,4,1.25,0
user3804,7688,1079,242,0,1,1,8,4,7.13,0
user3805,564,3245,383,1,1,0,8,4,0.17,0
user3806,7056,3320,492,1,0,1,8,4,2.13,0
user3807,2100,3040,92,1,1,1,8,4,0.69,0
user3808,3812,4196,63,0,1,1,8,4,0.91,0
user3809,3260,3533,243,0,1,1,8,4,0.92,0
user3810,9541,3810,98,0,1,0,8,4,2.5,0
user3811,1615,4370,311,0,1,1,8,4,0.37,0
user3812,5300,2135,241,0,0,1,8,4,2.48,0
user3813,9219,1427,464,1,0,0,8,4,6.46,0
user3814,3771,680,194,0,1,0,8,4,5.55,0
user3815,9457,4783,414,0,0,0,8,4,1.98,0
user3816,9390,1369,28,0,1,1,8,4,6.86,0
user3817,717,2277,165,1,0,0,8,4,0.31,0
user3818,5001,3621,276,1,1,1,8,4,1.38,0
user3819,8013,2091,261,1,0,0,8,4,3.83,0
user3820,8031,4912,472,1,1,1,8,4,1.63,0
user3821,9114,4839,273,0,0,1,8,4,1.88,0
user3822,1386,1088,254,1,1,1,8,4,1.27,0
user3823,7142,3434,12,1,1,1,8,4,2.08,0
user3824,4559,2485,435,1,1,1,8,4,1.83,0
user3825,4368,3420,319,0,0,0,8,4,1.28,0
user3826,4316,4873,9,1,1,0,8,4,0.89,0
user3827,3739,4333,53,0,0,0,8,4,0.86,0
user3828,787,3660,48,1,1,1,8,4,0.22,0
user3829,7230,1581,289,0,0,1,8,4,4.57,0
user3830,49,705,101,0,1,1,8,4,0.07,0
user3831,9425,1524,339,0,1,1,8,4,6.18,0
user3832,2917,4736,7,0,0,0,8,4,0.62,1
user3833,5925,2415,266,0,1,1,8,4,2.45,0
user3834,703,477,62,1,0,0,8,4,1.47,0
user3835,5404,4399,43,1,0,1,8,4,1.23,0
user3836,6130,56,185,0,1,1,8,4,109.46,0
user3837,6776,1603,454,0,1,1,8,4,4.23,0
user3838,3754,1271,175,0,0,1,8,4,2.95,0
user3839,4660,409,301,0,0,0,8,4,11.39,0
user3840,2207,499,204,1,0,0,8,4,4.42,0
user3841,4309,3776,215,1,0,1,8,4,1.14,0
user3842,829,1236,359,1,0,1,8,4,0.67,0
user3843,5042,3296,348,0,1,1,8,4,1.53,0
user3844,4842,4606,176,1,1,0,8,4,1.05,0
user3845,107,1501,109,0,0,1,8,4,0.07,0
user3846,3638,3290,261,0,1,0,8,4,1.11,0
user3847,3757,872,470,0,1,1,8,4,4.31,0
user3848,2361,2270,165,1,0,1,8,4,1.04,0
user3849,4941,4785,106,0,0,0,8,4,1.03,0
user3850,8490,809,45,0,0,1,8,4,10.49,0
user3851,1992,850,97,0,1,1,8,4,2.34,0
user3852,4287,1097,436,1,0,0,8,4,3.91,0
user3853,8295,1084,254,0,0,1,8,4,7.65,0
user3854,6639,1925,186,0,1,0,8,4,3.45,0
user3855,4174,4147,334,0,0,0,8,4,1.01,0
user3856,6723,4696,220,1,0,1,8,4,1.43,0
user3857,567,388,254,0,0,0,8,4,1.46,0
user3858,642,4879,197,0,1,1,8,4,0.13,0
user3859,9939,664,123,0,1,0,8,4,14.97,0
user3860,2166,1036,131,0,0,0,8,4,2.09,0
user3861,3022,4763,360,0,0,0,8,4,0.63,0
user3862,464,4184,453,1,0,0,8,4,0.11,0
user3863,2424,4840,358,1,0,1,8,4,0.5,0
user3864,8281,3638,319,0,1,0,8,4,2.28,0
user3865,7601,859,22,1,0,0,8,4,8.85,0
user3866,1089,3985,128,1,0,1,8,4,0.27,0
user3867,4241,3133,106,1,1,0,8,4,1.35,0
user3868,6486,1346,311,1,0,0,8,4,4.82,0
user3869,8926,2092,243,1,1,1,8,4,4.27,0
user3870,4169,4801,240,1,1,1,8,4,0.87,0
user3871,2796,4019,360,1,1,0,8,4,0.7,0
user3872,1694,4485,254,0,0,1,8,4,0.38,0
user3873,3397,265,1,1,0,0,8,4,12.82,0
user3874,1561,3232,135,0,1,1,8,4,0.48,0
user3875,7832,1106,153,1,1,1,8,4,7.08,0
user3876,1290,3383,356,1,1,1,8,4,0.38,0
user3877,2481,487,55,1,0,1,8,4,5.09,0
user3878,5893,181,123,0,1,0,8,4,32.56,0
user3879,7099,4196,52,0,0,1,8,4,1.69,0
user3880,4000,808,363,1,0,1,8,4,4.95,0
user3881,3364,4565,96,1,1,0,8,4,0.74,0
user3882,7656,987,73,0,0,1,8,4,7.76,0
user3883,3315,2931,153,1,0,0,8,4,1.13,0
user3884,414,1058,485,0,0,1,8,4,0.39,0
user3885,3801,185,207,1,0,0,8,4,20.55,0
user3886,12,2401,84,0,0,0,8,4,0.0,1
user3887,5937,176,122,1,1,0,8,4,33.73,0
user3888,763,664,78,0,1,1,8,4,1.15,0
user3889,2448,2109,52,1,0,0,8,4,1.16,0
user3890,4584,1897,122,1,1,0,8,4,2.42,0
user3891,3881,4850,432,1,0,0,8,4,0.8,0
user3892,9102,328,382,0,0,0,8,4,27.75,0
user3893,4196,1674,340,1,1,0,8,4,2.51,0
user3894,3758,4107,472,0,1,0,8,4,0.92,0
user3895,3093,4686,154,0,0,1,8,4,0.66,0
user3896,1301,3530,232,1,1,1,8,4,0.37,0
user3897,3513,456,246,0,1,1,8,4,7.7,0
user3898,8208,1762,0,0,0,1,8,4,4.66,0
user3899,1974,1410,96,0,0,0,8,4,1.4,0
user3900,4023,667,246,1,1,1,8,4,6.03,0
user3901,5308,3520,367,1,1,1,8,4,1.51,0
user3902,4403,1148,21,0,1,1,8,4,3.84,0
user3903,6383,997,93,0,0,0,8,4,6.4,0
user3904,3058,2783,154,1,1,1,8,4,1.1,0
user3905,9814,3253,158,1,1,1,8,4,3.02,0
user3906,2076,4448,344,1,0,0,8,4,0.47,0
user3907,6271,4077,397,0,1,1,8,4,1.54,0
user3908,8824,3873,351,0,0,1,8,4,2.28,0
user3909,7750,4787,480,0,0,1,8,4,1.62,0
user3910,7976,1739,81,0,0,0,8,4,4.59,0
user3911,2387,3404,248,0,0,0,8,4,0.7,0
user3912,6288,2330,121,0,0,0,8,4,2.7,0
user3913,6531,2316,11,0,1,0,8,4,2.82,0
user3914,3506,4997,151,0,0,0,8,4,0.7,0
user3915,4988,202,384,1,1,0,8,4,24.69,0
user3916,6095,2880,270,1,1,0,8,4,2.12,0
user3917,5457,2619,207,1,0,0,8,4,2.08,0
user3918,3045,299,175,0,0,1,8,4,10.18,0
user3919,7387,2944,105,0,1,0,8,4,2.51,0
user3920,9552,2190,113,1,1,1,8,4,4.36,0
user3921,747,2130,488,0,0,0,8,4,0.35,0
user3922,3987,2497,171,0,1,1,8,4,1.6,0
user3923,4478,1055,227,1,0,0,8,4,4.24,0
user3924,155,1814,409,1,0,0,8,4,0.09,0
user3925,6978,895,294,0,0,1,8,4,7.8,0
user3926,2162,1175,375,1,0,1,8,4,1.84,0
user3927,3155,4658,240,1,1,0,8,4,0.68,0
user3928,911,878,206,0,1,1,8,4,1.04,0
user3929,950,1516,397,0,1,0,8,4,0.63,0
user3930,9636,3695,284,0,0,1,8,4,2.61,0
user3931,5955,4870,243,0,0,0,8,4,1.22,0
user3932,109,3780,233,0,0,0,8,4,0.03,1
user3933,9719,2183,23,1,1,1,8,4,4.45,0
user3934,5831,4651,49,1,1,0,8,4,1.25,0
user3935,3240,4063,357,1,1,0,8,4,0.8,0
user3936,3369,4320,380,1,0,1,8,4,0.78,0
user3937,9332,1176,140,1,1,1,8,4,7.94,0
user3938,7046,4972,21,0,0,0,8,4,1.42,0
user3939,2298,1999,171,1,0,0,8,4,1.15,0
user3940,1091,3057,372,1,0,0,8,4,0.36,0
user3941,8227,4008,169,0,1,0,8,4,2.05,0
user3942,9159,2394,289,0,0,1,8,4,3.83,0
user3943,3961,838,19,1,1,1,8,4,4.73,0
user3944,584,4028,80,0,0,1,8,4,0.14,0
user3945,1040,2490,242,0,0,0,8,4,0.42,0
user3946,7268,412,270,1,1,0,8,4,17.64,0
user3947,4989,1996,151,1,0,1,8,4,2.5,0
user3948,6159,2255,136,1,1,1,8,4,2.73,0
user3949,3076,1267,274,1,1,1,8,4,2.43,0
user3950,5703,1891,198,1,1,1,8,4,3.02,0
user3951,2923,2399,317,1,1,1,8,4,1.22,0
user3952,4607,2581,336,0,1,0,8,4,1.78,0
user3953,2659,1725,125,0,0,1,8,4,1.54,0
user3954,3805,3190,49,0,1,1,8,4,1.19,0
user3955,3966,742,29,0,1,0,8,4,5.35,0
user3956,3295,2712,325,1,0,0,8,4,1.21,0
user3957,7845,3542,7,0,1,0,8,4,2.21,0
user3958,4944,3962,356,0,0,1,8,4,1.25,0
user3959,7753,665,489,0,1,1,8,4,11.66,0
user3960,2495,1299,35,0,0,1,8,4,1.92,0
user3961,1070,3248,480,0,0,1,8,4,0.33,0
user3962,8962,3071,475,0,1,0,8,4,2.92,0
user3963,5598,1413,359,0,1,1,8,4,3.96,0
user3964,3394,978,495,0,1,1,8,4,3.47,0
user3965,8370,3224,310,1,0,1,8,4,2.6,0
user3966,7589,2190,47,1,0,0,8,4,3.47,0
user3967,6173,3974,139,0,0,0,8,4,1.55,0
user3968,1899,176,120,0,0,0,8,4,10.79,0
user3969,3182,2721,130,0,1,1,8,4,1.17,0
user3970,7738,4800,68,0,1,1,8,4,1.61,0
user3971,5105,2606,233,1,1,0,8,4,1.96,0
user3972,9317,4937,105,1,0,0,8,4,1.89,0
user3973,3278,3229,171,0,0,1,8,4,1.02,0
user3974,8608,1891,64,1,0,0,8,4,4.55,0
user3975,9634,1142,131,1,1,0,8,4,8.44,0
user3976,8696,2895,249,0,1,0,8,4,3.0,0
user3977,8140,3114,334,1,1,1,8,4,2.61,0
user3978,9180,249,454,1,0,0,8,4,36.87,0
user3979,9385,2935,54,1,1,1,8,4,3.2,0
user3980,7736,2767,118,0,1,0,8,4,2.8,0
user3981,5040,2124,420,0,0,0,8,4,2.37,0
user3982,4014,1171,436,1,0,0,8,4,3.43,0
user3983,7260,3413,90,0,0,0,8,4,2.13,0
user3984,1281,2282,159,0,1,0,8,4,0.56,0
user3985,2967,602,43,0,1,1,8,4,4.93,0
user3986,3134,3370,118,1,0,1,8,4,0.93,0
user3987,8627,4720,127,1,1,0,8,4,1.83,0
user3988,6175,974,436,1,0,1,8,4,6.34,0
user3989,8754,1127,153,1,0,0,8,4,7.77,0
user3990,6902,475,361,0,1,1,8,4,14.53,0
user3991,5847,183,108,0,1,0,8,4,31.95,0
user3992,1524,2486,19,1,1,0,8,4,0.61,0
user3993,2367,4339,104,0,0,0,8,4,0.55,0
user3994,699,3017,467,1,1,1,8,4,0.23,0
user3995,7086,127,284,0,1,1,8,4,55.8,0
user3996,2962,4857,127,1,1,0,8,4,0.61,0
user3997,7642,2855,113,0,0,0,8,4,2.68,0
user3998,1528,1488,239,0,1,1,8,4,1.03,0
user3999,491,450,254,1,1,1,8,4,1.09,0
user4000,6921,2513,203,1,0,0,8,4,2.75,0
user4001,5224,1386,2,1,1,0,8,4,3.77,0
user4002,5471,4440,429,1,0,0,8,4,1.23,0
user4003,3322,4200,461,1,1,1,8,4,0.79,0
user4004,5715,4788,4,1,1,0,8,4,1.19,0
user4005,4660,513,487,0,1,1,8,4,9.08,0
user4006,3787,1349,157,0,0,1,8,4,2.81,0
user4007,8742,2367,192,1,0,1,8,4,3.69,0
user4008,8941,1356,415,1,0,0,8,4,6.59,0
user4009,3529,627,472,1,0,0,8,4,5.63,0
user4010,1771,809,454,1,0,1,8,4,2.19,0
user4011,8566,4619,18,1,0,1,8,4,1.85,0
user4012,3047,4414,139,1,0,0,8,4,0.69,0
user4013,7604,4777,272,1,1,1,8,4,1.59,0
user4014,61,607,173,1,1,1,8,4,0.1,0
user4015,4112,787,95,0,0,1,8,4,5.22,0
user4016,7925,1696,25,1,1,0,8,4,4.67,0
user4017,1209,2419,63,0,1,1,8,4,0.5,0
user4018,4641,4918,147,0,1,0,8,4,0.94,0
user4019,215,2577,136,0,0,0,8,4,0.08,1
user4020,3248,3268,192,0,1,0,8,4,0.99,0
user4021,4499,1439,271,1,1,0,8,4,3.13,0
user4022,6154,2886,238,1,0,1,8,4,2.13,0
user4023,7648,492,481,1,1,0,8,4,15.54,0
user4024,348,2074,252,0,0,1,8,4,0.17,0
user4025,1994,3623,89,0,0,1,8,4,0.55,0
user4026,5787,1234,169,0,1,1,8,4,4.69,0
user4027,3553,212,25,1,0,0,8,4,16.76,0
user4028,7059,323,201,1,1,1,8,4,21.85,0
user4029,4222,1819,160,1,0,1,8,4,2.32,0
user4030,7854,3597,22,1,0,0,8,4,2.18,0
user4031,3820,2099,206,1,0,0,8,4,1.82,0
user4032,1616,2281,15,1,1,0,8,4,0.71,0
user4033,5914,2956,278,0,1,0,8,4,2.0,0
user4034,8276,4555,217,1,0,1,8,4,1.82,0
user4035,8711,2296,95,1,0,1,8,4,3.79,0
user4036,9258,1026,169,0,0,0,8,4,9.02,0
user4037,7477,3703,157,0,1,0,8,4,2.02,0
user4038,7876,1594,28,1,0,0,8,4,4.94,0
user4039,1099,2378,344,1,0,1,8,4,0.46,0
user4040,6092,4598,344,0,0,1,8,4,1.32,0
user4041,2515,3774,386,0,1,1,8,4,0.67,0
user4042,4097,1813,284,1,0,0,8,4,2.26,0
user4043,2961,3838,362,1,1,0,8,4,0.77,0
user4044,2360,831,468,0,0,1,8,4,2.84,0
user4045,7425,2996,305,0,1,0,8,4,2.48,0
user4046,883,2685,109,0,1,1,8,4,0.33,0
user4047,9858,4574,51,0,1,1,8,4,2.16,0
user4048,2610,101,122,1,1,0,8,4,25.84,0
user4049,5216,1494,426,0,0,0,8,4,3.49,0
user4050,8881,1630,192,0,1,1,8,4,5.45,0
user4051,7678,3489,124,1,0,1,8,4,2.2,0
user4052,5750,1677,227,0,0,1,8,4,3.43,0
user4053,4247,662,378,0,1,0,8,4,6.42,0
user4054,8043,2476,154,1,1,0,8,4,3.25,0
user4055,8183,3575,235,0,0,0,8,4,2.29,0
user4056,293,1005,279,1,1,1,8,4,0.29,0
user4057,5112,385,174,1,1,0,8,4,13.28,0
user4058,9322,4187,438,0,0,0,8,4,2.23,0
user4059,1939,3385,37,0,0,1,8,4,0.57,0
user4060,8394,2596,372,1,0,0,8,4,3.23,0
user4061,81,845,61,0,1,0,8,4,0.1,0
user4062,1538,2925,423,0,1,0,8,4,0.53,0
user4063,421,2894,30,0,0,0,8,4,0.15,0
user4064,41,1634,195,1,0,1,8,4,0.03,0
user4065,3357,4083,138,0,0,0,8,4,0.82,0
user4066,6298,4042,77,1,1,1,8,4,1.56,0
user4067,1589,1149,183,1,0,0,8,4,1.38,0
user4068,7189,47,11,1,0,0,8,4,152.96,0
user4069,8406,1098,384,1,1,0,8,4,7.66,0
user4070,9557,2406,425,1,0,1,8,4,3.97,0
user4071,3080,1639,5,1,0,1,8,4,1.88,0
user4072,8353,1319,286,1,1,0,8,4,6.33,0
user4073,8638,637,149,1,1,0,8,4,13.56,0
user4074,2695,590,212,0,0,1,8,4,4.57,0
user4075,4006,2249,124,1,1,1,8,4,1.78,0
user4076,1825,4296,320,1,0,1,8,4,0.42,0
user4077,2874,3307,212,0,1,1,8,4,0.87,0
user4078,452,3499,357,0,0,0,8,4,0.13,0
user4079,7502,720,354,0,1,0,8,4,10.42,0
user4080,6145,114,474,1,1,1,8,4,53.9,0
user4081,8372,2001,130,1,1,0,8,4,4.18,0
user4082,1075,4403,468,0,1,0,8,4,0.24,0
user4083,8234,1463,122,0,0,0,8,4,5.63,0
user4084,6229,2728,388,0,0,1,8,4,2.28,0
user4085,9297,2346,181,1,1,0,8,4,3.96,0
user4086,6334,677,81,1,1,0,8,4,9.36,0
user4087,6595,906,3,1,0,0,8,4,7.28,0
user4088,5257,4879,41,1,0,0,8,4,1.08,0
user4089,1349,1896,410,0,1,0,8,4,0.71,0
user4090,7756,1414,10,0,1,0,8,4,5.49,0
user4091,3811,2457,103,0,1,1,8,4,1.55,0
user4092,8067,1065,103,1,0,1,8,4,7.57,0
user4093,6991,2789,276,0,1,0,8,4,2.51,0
user4094,6071,4970,246,0,0,0,8,4,1.22,0
user4095,8157,401,114,1,0,0,8,4,20.34,0
user4096,3045,257,16,1,0,1,8,4,11.85,0
user4097,7606,2471,341,1,1,0,8,4,3.08,0
user4098,6315,877,192,1,1,0,8,4,7.2,0
user4099,6068,845,225,1,0,1,8,4,7.18,0
user4100,5857,244,156,1,1,0,8,4,24.0,0
user4101,227,1808,435,0,1,1,8,4,0.13,0
user4102,6681,3171,206,1,1,1,8,4,2.11,0
user4103,1220,2861,47,1,0,0,8,4,0.43,0
user4104,6085,4255,107,0,1,0,8,4,1.43,0
user4105,6868,4248,441,1,0,1,8,4,1.62,0
user4106,1876,3581,306,0,1,0,8,4,0.52,0
user4107,225,2438,103,1,0,1,8,4,0.09,0
user4108,7069,1449,243,1,1,0,8,4,4.88,0
user4109,3620,4871,337,1,0,1,8,4,0.74,0
user4110,4232,2200,310,0,0,1,8,4,1.92,0
user4111,6269,3405,451,0,1,0,8,4,1.84,0
user4112,4949,1746,293,1,0,1,8,4,2.83,0
user4113,6562,1678,384,1,0,0,8,4,3.91,0
user4114,8483,2608,302,0,1,0,8,4,3.25,0
user4115,6323,4088,349,1,0,1,8,4,1.55,0
user4116,4426,1467,330,0,0,0,8,4,3.02,0
user4117,9467,4014,290,1,1,1,8,4,2.36,0
user4118,1576,4471,184,0,0,0,8,4,0.35,0
user4119,1043,2641,191,1,0,0,8,4,0.39,0
user4120,1899,3708,26,0,0,0,8,4,0.51,0
user4121,1698,3360,16,1,0,0,8,4,0.51,0
user4122,2232,160,5,0,0,1,8,4,13.95,0
user4123,2743,3299,104,0,0,0,8,4,0.83,0
user4124,5599,338,8,1,0,0,8,4,16.57,0
user4125,527,2534,352,1,0,0,8,4,0.21,0
user4126,1943,4718,485,0,1,0,8,4,0.41,0
user4127,7691,3460,484,0,0,1,8,4,2.22,0
user4128,3011,3056,49,1,0,0,8,4,0.99,0
user4129,5707,2797,35,0,0,1,8,4,2.04,0
user4130,9056,251,463,0,1,0,8,4,36.08,0
user4131,5563,4974,98,1,1,1,8,4,1.12,0
user4132,4746,2228,391,0,1,0,8,4,2.13,0
user4133,8078,3613,302,1,1,0,8,4,2.24,0
user4134,5808,1878,75,1,1,1,8,4,3.09,0
user4135,7522,4952,382,0,1,1,8,4,1.52,0
user4136,7386,832,374,0,0,0,8,4,8.88,0
user4137,1146,3028,155,0,0,1,8,4,0.38,0
user4138,5958,390,366,0,0,0,8,4,15.28,0
user4139,9448,2851,499,1,1,1,8,4,3.31,0
user4140,6209,3732,105,1,1,1,8,4,1.66,0
user4141,5083,3639,430,0,0,1,8,4,1.4,0
user4142,5567,2693,209,0,1,0,8,4,2.07,0
user4143,8384,2320,106,1,0,0,8,4,3.61,0
user4144,6715,2274,379,0,0,1,8,4,2.95,0
user4145,7777,4855,15,1,1,1,8,4,1.6,0
user4146,2156,3891,293,0,0,1,8,4,0.55,0
user4147,2487,99,341,0,0,1,8,4,25.12,0
user4148,9608,4620,422,0,1,0,8,4,2.08,0
user4149,3257,3012,293,1,0,0,8,4,1.08,0
user4150,3671,1384,178,1,1,0,8,4,2.65,0
user4151,642,3417,224,0,1,1,8,4,0.19,0
user4152,6473,2786,292,1,0,1,8,4,2.32,0
user4153,5161,1761,168,1,1,0,8,4,2.93,0
user4154,3734,1086,413,0,1,1,8,4,3.44,0
user4155,2754,3311,429,0,1,0,8,4,0.83,0
user4156,9120,1363,459,1,1,0,8,4,6.69,0
user4157,6068,379,390,0,1,0,8,4,16.01,0
user4158,7970,247,323,1,1,1,8,4,32.27,0
user4159,2860,1968,292,1,0,0,8,4,1.45,0
user4160,9706,2004,439,1,0,0,8,4,4.84,0
user4161,6407,1775,236,1,1,1,8,4,3.61,0
user4162,1533,3079,341,1,1,0,8,4,0.5,0
user4163,9935,2335,306,0,1,1,8,4,4.25,0
user4164,4302,1724,313,1,1,0,8,4,2.5,0
user4165,6352,4485,258,0,0,1,8,4,1.42,0
user4166,6500,2762,428,1,0,1,8,4,2.35,0
user4167,8803,3679,159,0,1,1,8,4,2.39,0
user4168,6737,934,366,1,1,0,8,4,7.21,0
user4169,919,3115,260,1,0,0,8,4,0.3,0
user4170,375,585,285,1,0,0,8,4,0.64,0
user4171,2000,1331,277,0,1,0,8,4,1.5,0
user4172,432,1314,438,0,1,1,8,4,0.33,0
user4173,9767,3761,474,1,0,1,8,4,2.6,0
user4174,1925,4482,133,1,1,1,8,4,0.43,0
user4175,9925,2164,86,1,0,1,8,4,4.59,0
user4176,3559,2498,170,0,1,0,8,4,1.42,0
user4177,4488,2938,394,0,1,0,8,4,1.53,0
user4178,314,864,423,0,0,1,8,4,0.36,0
user4179,5767,2936,410,1,1,1,8,4,1.96,0
user4180,1025,4525,211,0,1,1,8,4,0.23,0
user4181,6906,3222,440,0,0,1,8,4,2.14,0
user4182,4770,2819,86,1,0,0,8,4,1.69,0
user4183,7221,3303,126,1,1,1,8,4,2.19,0
user4184,4186,2879,155,1,0,1,8,4,1.45,0
user4185,1536,4106,341,1,0,1,8,4,0.37,0
user4186,4791,4255,332,0,1,0,8,4,1.13,0
user4187,9681,4674,215,1,1,0,8,4,2.07,0
user4188,1408,1382,168,0,1,1,8,4,1.02,0
user4189,2843,849,467,1,0,0,8,4,3.35,0
user4190,2454,3600,373,0,1,0,8,4,0.68,0
user4191,4690,2403,338,1,1,1,8,4,1.95,0
user4192,3585,4780,184,1,0,1,8,4,0.75,0
user4193,5406,2657,160,1,0,0,8,4,2.03,0
user4194,4781,4276,351,1,1,1,8,4,1.12,0
user4195,3572,4608,214,1,1,1,8,4,0.78,0
user4196,4596,384,496,1,0,0,8,4,11.97,0
user4197,6237,4891,173,1,1,0,8,4,1.28,0
user4198,7948,2670,192,0,0,1,8,4,2.98,0
user4199,5257,4024,450,1,0,1,8,4,1.31,0
user4200,7739,2911,98,1,1,1,8,4,2.66,0
user4201,5798,3012,283,1,1,0,8,4,1.92,0
user4202,720,1881,97,0,0,1,8,4,0.38,0
user4203,4305,438,454,1,0,1,8,4,9.83,0
user4204,8471,4990,243,1,1,0,8,4,1.7,0
user4205,981,4554,500,1,1,0,8,4,0.22,0
user4206,4293,3701,312,0,1,0,8,4,1.16,0
user4207,6078,2121,40,0,0,0,8,4,2.87,0
user4208,8609,2630,156,0,1,1,8,4,3.27,0
user4209,2660,473,481,1,1,1,8,4,5.62,0
user4210,3366,1887,120,1,1,0,8,4,1.78,0
user4211,6124,3641,88,1,1,0,8,4,1.68,0
user4212,1101,3876,49,1,1,0,8,4,0.28,0
user4213,5076,3414,290,0,0,0,8,4,1.49,0
user4214,4827,3241,312,0,1,0,8,4,1.49,0
user4215,2973,1085,173,1,1,1,8,4,2.74,0
user4216,5104,1847,123,0,1,0,8,4,2.76,0
user4217,4668,4201,406,1,0,1,8,4,1.11,0
user4218,9112,1700,488,0,0,1,8,4,5.36,0
user4219,6285,3194,449,0,0,1,8,4,1.97,0
user4220,5954,3757,69,0,1,1,8,4,1.58,0
user4221,4213,4058,476,1,0,1,8,4,1.04,0
user4222,6852,1416,92,1,0,1,8,4,4.84,0
user4223,4149,2438,353,0,1,0,8,4,1.7,0
user4224,9746,854,460,1,0,0,8,4,11.41,0
user4225,9990,1864,146,0,0,0,8,4,5.36,0
user4226,453,2213,253,1,0,0,8,4,0.2,0
user4227,3692,2812,233,0,1,1,8,4,1.31,0
user4228,8737,1206,116,0,0,0,8,4,7.24,0
user4229,747,4440,371,0,1,1,8,4,0.17,0
user4230,3469,2106,12,1,1,0,8,4,1.65,0
user4231,7449,4232,65,0,0,0,8,4,1.76,0
user4232,7747,4078,203,1,1,1,8,4,1.9,0
user4233,4443,1819,219,0,0,1,8,4,2.44,0
user4234,7325,2105,436,0,0,0,8,4,3.48,0
user4235,1057,2833,30,0,1,1,8,4,0.37,0
user4236,5037,1271,138,1,0,0,8,4,3.96,0
user4237,4155,2688,230,1,0,1,8,4,1.55,0
user4238,411,873,395,0,1,1,8,4,0.47,0
user4239,2777,294,284,1,1,1,8,4,9.45,0
user4240,3063,932,200,1,1,0,8,4,3.29,0
user4241,106,2315,286,0,0,1,8,4,0.05,0
user4242,8958,576,465,0,1,1,8,4,15.55,0
user4243,4715,937,158,1,0,0,8,4,5.03,0
user4244,1730,1146,386,1,1,1,8,4,1.51,0
user4245,4193,1145,12,1,0,0,8,4,3.66,0
user4246,5132,924,211,0,0,1,8,4,5.55,0
user4247,2184,2910,306,1,1,1,8,4,0.75,0
user4248,6849,4561,251,0,1,0,8,4,1.5,0
user4249,3445,628,45,0,1,1,8,4,5.49,0
user4250,7361,4322,197,1,1,0,8,4,1.7,0
user4251,6389,2201,256,0,0,1,8,4,2.9,0
user4252,1334,180,135,1,0,1,8,4,7.41,0
